初版,しょはん「SƠ BẢN」 ◆ Xuất bản đầu tiên
オリジナル,original : nguyên bản
接頭語,"せっとうご「TIẾP ĐẦU NGỮ」 prefix, tiền tố"
接尾語,"せつびご「TIẾP VĨ NGỮ」 Suffix, Hậu tố"
引用,"いんよう「DẪN DỤNG」 quotation, Trích dẫn"
に基づく,"diễn tả ý: lấy cái gì đó (N) làm tiêu chuẩn, cơ sở, căn cứ để tham khảo, nhằm thực hiện một việc gì đó."
標準,ひょうじゅん「TIÊU CHUẨN」 ◆ Tiêu chuẩn
アドバイス,advice-lời khuyên
鏡面,ひょうめん「KÍNH DIỆN」: bề mặt gương - mirror surface
通話,つうわ「THÔNG THOẠI」 Đang nghe máy ◆ Sự gọi điện thoại -Calls
基盤,きばん「CƠ BÀN」 ◆ Nền móng; cơ sở
欄,"らん「LAN」 cột, column"
括弧,"かっこ「QUÁT HỒ」 Dấu ngoặc đơn
( ) 丸括弧
｢ ｣ かぎ括弧"
用途,"ようと「DỤNG ĐỒ」 Công dụng, mục đích sử dụng /use
いろいろな  用途
Nhiều cách sử dụng"
マネージャ,Manager -Giám đốc/quản lý
左側,"ひだりがわ 「TẢ TRẮC」 Left, bên trái
左側通行  する
Lái xe phía bên trái"
右側,"みぎがわ「HỮU TRẮC」 Right side, bên phải
右側  を  通  るべきだ。
Bạn nên đi phía bên phải"
一致,"いっち「NHẤT TRÍ」 sự giống nhau; sự thống nhất /Consistency: nhất quán
型  の  一致: Thống nhất kiểu dáng"
区間,"くかん「KHU GIAN」 section, khu vực, phần
この区間はトンネルが多い。 Khu vực này nhiều đường hầm"
イベント,event : sự kiện
メンテ,"Maintenance -- bảo dưỡng, bảo trì
定期的なサーバーのメンテは、スムーズな運用に不可欠です: Việc bảo trì máy chủ thường xuyên, giúp hệ thống hoạt động trơn tru"
小規模,"しょうきぼ「TIỂU QUY MÔ」◆ Quy mô nhỏ, tiểu quy mô
小規模イベントはコミュニティの結束を強化します。 Các sự kiện nhỏ giúp tăng cường gắn kết trong cộng đồng"
結束,"けっそく「KẾT THÚC」 sự đoàn kết;
結束を強める: tăng đoàn kết"
強める,"つよめる「CƯỜNG」 làm mạnh, làm tăng
協力を 強める。tăng cường hợp tác."
強化,"きょうか「CƯỜNG HÓA」 tăng cường; đẩy mạnh
強化ガラス:  Kính cường lực"
降順,こうじゅん「HÀNG THUẬN」: giảm dần / descending order: Sx theo thứ tự giảm dần (Desc)
ダブルクリック,Double-click: nhấp 2 lần chuột
前方,"ぜんぽう 「TIỀN PHƯƠNG」 ◆ Tiền phương; tiền đạo; phía trước
前方に赤い車が見える。
Tôi thấy xe hơi màu đỏ phía trước
"
にして,"N + にして: Thật là... (Nhấn mạnh)
Nhấn mạnh hoàn cảnh của sự việc.
幸いにして,難病にかからなかった。
難病なんびょう「NAN BỆNH」 bệnh nan y
さいわい「HẠNH」: sự may mắn, hên
Thật là may, tôi không mắc bệnh nan y"
一意,"いちい「NHẤT Ý」 unique, duy nhất
彼女は一意にその問題を解決しようとしている。
Cô ấy cố gắng giải quyết vấn đề đó 1 cách duy nhất"
識別,"しきべつ「THỨC BIỆT」 identification, nhận dạng,phân biệt
このシステムは顔識別機能を持っています。
Hệ thống này có chức năng nhận dạng khuôn mặt"
非,"ひ「PHI」 Phi, không có 
非日本人: không phải người Nhật"
ﾀｰﾝｱﾗｳﾝﾄﾞﾀｲﾑﾀｲﾏ,"Turnaround Timer
Bộ đếm thời gian quay vòng"
ブランク,blank: trống
便別,"べんべつ: ""phân loại tiện lợi"" hoặc ""phân loại thuận tiện""
彼は書類を便別して、すぐに見つけられるようにした。 (Anh ấy đã phân loại tài liệu để có thể tìm thấy ngay lập tức.)"
情報,"じょうほう「TÌNH BÁO」 ◆ Thông tin
この情報は正しいですか: Thông tin này có chính xác không"
設定,"せってい「THIẾT ĐỊNH」 ◆ Sự cài đặt; sự thiết lập
新しいパスワードを設定してください
Vui lòng thiết lập mật khẩu mới"
可否,"かひ「KHẢ PHỦ」 Được hay là Không
実施の可否について現在調整中
về việc có thực thi được hay không thì hiện tại đang điều chỉnh"
警告,"けいこく「CẢNH CÁO」 ◆ Cảnh báo
これが最後の警告だぞ
Đây là cảnh cáo cuối cùng"
検索,"けんさく「KIỂM TÁC」 ◆ Sự truy tìm thông tin; sự tra cứu; search
情報検索: tìm kiếm thông tin"
乗客,"じょうきゃく 「THỪA KHÁCH」 hành khách
バスに乗ったら、乗客がほとんどいなかった。
ほとんど: hầu như, hầu hết
Khi tôi lên xe bus, hành khách hầu như không có( ít hành khách)"
編集,"へんしゅう「BIÊN TẬP」 biên tập, edit
この文は少し編集が必要だ
Đoạn văn này cần biêp tập 1 chút"
不要,"ふよう「BẤT YẾU」 ◆ Không cần thiết; không thiết yếu; lãng phí; unnecessary
その説明は不要です: Giải thích đó thì không cần thiết"
国内,"こくない 「QUỐC NỘI」 ◆ Nội địa
国内旅行をする
Du lịch trong nước"
国際,"こくさい「QUỐC TẾ」 quốc tế
ロンタン国際空港
Sân bay quốc tế Long Thành"
夏季,"かき 「HẠ QUÝ」 Mùa hè
夏季休業: Nghỉ hè"
冬季,"とうき「ĐÔNG QUÝ」 ◆ Mùa đông
次の冬季オリンピックは２年後です。
Olympic mùa đông kế tiếp là 2 năm sau"
境界,"きょうかい「CẢNH GIỚI」 ◆ Ranh giới, biên giới
境界条件: điều kiện biên"
リコメンド,"Recommendation; giới thiệu
"
最小,"さいしょう「TỐI TIỂU」 bé nhất,tối thiểu = minimum
最小作動高さ: Chiều cao tác động thấp nhất"
付加,"ふか「PHÓ GIA」 ◆ Sự thêm vào; sự cộng thêm vào.
giá trị gia tăng：付加価値
tính năng bổ trợ :付加機能"
通算,"つうさん「THÔNG TOÁN」 ◆ Tổng cộng, cộng dồn
彼は試合で通算100勝を残している
Anh ấy đã có 100 trận thắng trong sự nghiệp."
価格,"かかく「GIÁ CÁCH」 Đơn giá, giá cả
手頃な価格：giá cả phải chăng
妥当な価格：giá cả hợp lý"
且つ,"かつ「THẢ」 AND, và, cùng với"
数記,"こすう「CÁ SỔ」 Số lượng
いくつ個数に対して使うことが多いです
Nó thường được dùng để chỉ số lượng mặt hàng."
監視,"かんし「GIAM THỊ」 giám thị; quản lý; giám sát
24時間の監視: Giám sát 24h"
いずれも,"Cái nào cũng ( = どちらも) (いずれも欲しくない)
更新権限のいずれも取得できない場合"
