築く,"きずく「TRÚC」 - Xây dựng (mối quan hệ, nền tảng); 意味: 土手を造る、基盤をしっかり作る; ポイント: 信頼関係を築く、富を築く; 例文: 長い時間をかけて、彼との間に深い信頼関係を築いてきた。"
限る,"かぎる「HẠN」 - Giới hạn, là tốt nhất; 意味: 範囲を限定する、一番いいと思う; ポイント: 先着10名に限る、夏はビールに限る; 例文: 夏の暑い日は、やっぱり冷たいビールに限るね。"
依頼する,"いらいする「Ỷ LẠI」 - Nhờ vả, yêu cầu; 意味: 他の人に頼む; ポイント: 仕事を依頼する、調査を依頼する; 例文: 故障したパソコンの修理を専門の業者に依頼した。"
報じる,"ほうじる「BÁO」 - Đưa tin, thông báo; 意味: ニュースなどを伝える; ポイント: ニュースが事件を報じる; 例文: テレビのニュースが、昨夜の火災のニュースを報じている。"
詫びる,わびる「SÁ」 - Xin lỗi; 意味: 自分の過ちを認めて、許しを請う; ポイント: 心から詫びる、謝罪する; 例文: 自分の不手際で迷惑をかけたことを、先方に深く詫びた。
威張る,"いばる「UY TRƯƠNG」 - Kiêu ngạo, hống hách; 意味: 自分が偉いと思って、他人を見下した態度をとる; ポイント: 威張った態度、後輩に威張る; 例文: 彼は少し出世したからといって、急に威張るようになった。"
破る,"やぶる「PHÁ」 - Phá vỡ, rách, vi phạm; 意味: 紙や布を裂く、約束や記録を壊す; ポイント: 約束を破る、世界記録を破る; 例文: 彼は大切な約束を破ったので、友人からの信頼を失ってしまった。"
一致する,"いっちする「NHẤT TRÍ」 - Nhất trí, thống nhất, giống nhau; 意味: 二つ以上のものが同じになること; ポイント: 意見が一致する、指紋が一致する; 例文: 二人の意見が一致したので、新しいプロジェクトを進めることにした。"
主張する,"しゅちょうする「CHỦ TRƯƠNG」 - Chủ trương, khẳng định, quả quyết; 意味: 自分の意見を強く言い張ること; ポイント: 権利を主張する、無実を主張する; 例文: 彼は自分の無実を最後まで強く主張し続けた。"
参る,"まいる「THAM」 - Đi, đến (khiêm nhường) / Đầu hàng, phát cuồng; 意味: 行く・来るの謙譲語、困り果てる; ポイント: お墓参り、暑さに参る; 例文: 今日の暑さには、さすがに参ってしまった。"
くるむ,"くるむ - Quấn, bao bọc; 意味: 周りを包み込む; ポイント: 赤ちゃんを毛布でくるむ; 例文: 割れないように、お皿を新聞紙でくるんで箱に入れた。"
担ぐ／担う,"かつぐ／になう「ĐẢM」 - Khiêng, vác / Gánh vác (trách nhiệm); 意味: 肩に乗せて持つ、責任を引き受ける; ポイント: 縁起を担ぐ、次代を担う; 例文: 彼は次世代を担うリーダーとして期待されている。"
移転する,"いてんする「DI CHUYỂN」 - Di chuyển, chuyển địa điểm; 意味: 場所を他へ移すこと; ポイント: 事務所の移転、住所移転; 例文: 業務拡大に伴い、来月事務所を銀座に移転することになった。"
及ぶ,"およぶ「CẬP」 - Đạt đến, lan ra, bằng; 意味: ある範囲にまで達する、及落; ポイント: 影響が及ぶ、5時間に及ぶ議論; 例文: その会議は白熱し、5時間に及ぶ長いものとなった。"
済ます,"すます「TẾ」 - Làm cho xong, kết thúc, thanh toán; 意味: 物事を終わらせる、支払いを終える; ポイント: 用事を済ます、食事を済ます; 例文: 寝る前に、明日学校へ持っていく準備を済ませておこう。"
怠ける,なまける「ĐÃI」 - Lười biếng; 意味: やるべきことをしないで、だらだらする; ポイント: 仕事を怠ける、勉強を怠ける; 例文: 彼は最近仕事を怠けてばかりいるので、上司に叱られた。
調整する,ちょうせいする「ĐIỀU CHỈNH」 - Điều chỉnh; 意味: 具合が良くなるように整える、過不足を直す; ポイント: スケジュールの調整、明るさを調整する; 例文: 会議の日程を、参加者全員の都合に合わせて調整した。
貢献する,"こうけんする「CỐNG HIẾN」 - Cống hiến, đóng góp; 意味: 物事や社会のために役に立つこと; ポイント: 社会貢献、チームの勝利に貢献する; 例文: 彼は長年の研究を通じて、医学の発展に大きく貢献した。"
備える,"そなえる「BỊ」 - Chuẩn bị, phòng bị, lắp đặt; 意味: 将来のために準備する、必要なものを付けておく; ポイント: 災害に備える、設備を備える; 例文: 地震に備えて、非常用の食料や水を多めに買っておく。"
諦める,"あきらめる「ĐẾ」 - Từ bỏ, bỏ cuộc; 意味: 希望や目標を捨てる; ポイント: 夢を諦める、途中で諦める; 例文: どんなに困難でも、最後まで夢を諦めないで頑張りたい。"
あきれる,"あきれる「NGẠC」 - Sốc, ngạc nhiên (theo nghĩa tiêu cực), cạn lời; 意味: 意外なことに驚いて、呆然とする; ポイント: 彼の無責任さにあきれる; 例文: 彼は何度も同じ間違いをするので、さすがにあきれてしまった。"
与える,"あたえる「DỮ」 - Ban cho, gây ra, cung cấp; 意味: 物をやる、影響などを及ぼす; ポイント: 影響を与える、チャンスを与える; 例文: 彼の発言は、周囲の人々に大きな影響を与えた。"
温める,"あたためる「ÔN」 - Làm ấm, hâm nóng; 意味: 温度を高くする; ポイント: スープを温める、体を温める; 例文: 冷蔵庫に入れておいた残り物を、電子レンジで温めて食べた。"
寛ぐ,"くつろぐ「KHOAN」 - Nghỉ ngơi, thư giãn; 意味: 心身をゆったりと休める; ポイント: リビングで寛ぐ、家でゆっくり寛ぐ; 例文: 仕事が終わって家でお酒を飲んでいる時が、一番寛げる時間だ。"
