追う,"おう「TRUY」 - Đuổi theo, truy đuổi; 意味: 先に行くものに追いつこうとして行く; ポイント: 犯人を追う、夢を追う; 例文: 警察官が逃走する犯人の車を必死に追っている。"
俯く,"うつむく「PHỦ」 - Cúi mặt, nhìn xuống; 意味: 顔を下に向ける; ポイント: 恥ずかしくて俯く; 例文: 彼女は叱られて、悲しそうに俯いたまま何も言わなかった。"
湿る,しめる「THẤP」 - Ẩm ướt; 意味: 水気を含んで濡れた感じになる; ポイント: 洗濯物が湿っている; 例文: 雨が降りそうなので、外の空気が湿っている。
誤る,"あやまる「NGỘ」 - Nhầm lẫn, sai lầm; 意味: 正しくないやり方をする、間違える; ポイント: 選択を誤る、判断を誤る; 例文: 一瞬の判断を誤ったために、大きな事故につながってしまった。"
塞ぐ,"ふさぐ「TẮC」 - Chặn, bít, lấp; 意味: 穴を埋める、通り道を邪魔する; ポイント: 道を塞ぐ、耳を塞ぐ; 例文: 大きな荷物が廊下を塞いでいて、通りにくい。"
終える,"おえる「CHUNG」 - Kết thúc, hoàn thành; 意味: 物事を終わりにする; ポイント: 予定を終える、仕事を終える; 例文: 今日中にこの仕事を終えて、早く帰りたい。"
偏る,"かたよる「THIÊN」 - Lệch, nghiêng, mất cân bằng; 意味: 一方にかたよる、バランスが悪くなる; ポイント: 栄養が偏る、考え方が偏る; 例文: 好きなものばかり食べていると、栄養が偏ってしまう。"
つまずく,"つまずく「CHÍ」 - Vấp, sẩy chân, thất bại; 意味: 足先が物に当たって、よろける。物事が順調にいかなくなる; ポイント: 石につまずく、計画がつまずく; 例文: 道にあった石につまずいて、転んでしまった 。"
目指す,"めざす「MỤC CHỈ」 - Hướng tới, nhắm tới; 意味: 目標にする; ポイント: 山頂を目指す、合格を目指す; 例文: 彼はプロのサッカー選手を目指して、毎日練習に励んでいる 。"
蓄える,"たくわえる「SÚC」 - Tích trữ, tích lũy; 意味: 将来のために貯めておく; ポイント: お金を蓄える、知識を蓄える、ひげを蓄える; 例文: 老後の生活のために、若いうちからお金を蓄えておく 。"
異なる,ことなる「DỊ」 - Khác biệt; 意味: 違う; ポイント: 事実と異なる、習慣が異なる; 例文: 同じアジアの国でも、日本とベトナムでは文化が大きく異なる 。
面する,"めんする「DIỆN」 - Đối mặt, hướng ra; 意味: 向かい合っている; ポイント: 海に面した部屋、道路に面する; 例文: 私の部屋は公園に面しているので、とても静かで眺めがいい 。"
甘やかす,"あまやかす「CAM」 - Chiều chuộng, nuông chiều; 意味: 子供などのわがままを何でも許す; ポイント: 子供を甘やかす; 例文: 一人っ子なので、両親は彼をとても甘やかして育てた 。"
にごる,"にごる「TRẠC」 - Đục, không trong suốt; 意味: 透明でなくなる; ポイント: 川の水がにごる、声がにごる; 例文: 大雨の後は、川の水が茶色くにごってしまう 。"
つぶす,"つぶす「CHIẾT」 - Nghiền nát, làm hỏng, giết (thời gian); 意味: 形を壊す、機能をなくす、時間を過ごす; ポイント: 缶をつぶす、会社をつぶす、時間をつぶす; 例文: 喫茶店で本を読んで、待ち合わせまでの時間をつぶした 。"
ささやく,ささやく「XUY」 - Thì thầm; 意味: 小さな声で言う; ポイント: 耳元でささやく; 例文: 彼は彼女の耳元で「愛している」と優しくささやいた 。
生じる,"しょうじる「SINH」 - Phát sinh, nảy sinh; 意味: 新しく何かが起こる; ポイント: 問題が生じる、誤解が生じる; 例文: 計画を進める中で、いくつかの問題が生じてしまった 。"
いじる,"「LỘNG」 - Nghịch, máy móc, thay đổi (không cần thiết); 意味: 手で触ったり動かしたりする、必要ないのに変える; ポイント: 髪をいじる、スマホをいじる、規則をいじる; 例文: 彼は緊張すると、すぐに自分の髪をいじる癖がある."
構う,"かまう「CẤU」 - Quan tâm, để ý, chăm sóc; 意味: 気にする、世話をする; ポイント: 構わない（không sao/đừng bận tâm）、服装に構わない; 例文: 彼は見た目に全く構わないので、いつも同じ服を着ている."
納める,"おさめる「NẠP」 - Nộp, thu, cất giữ, kết thúc; 意味: 支払うべきものを出す、中にしまう、終える; ポイント: 税金を納める、注文品を納める、勝利を収める; 例文: 期限までに必ず税金を納めてください."
潜る,"もぐる「TIỀM」 - Lặn, chui vào; 意味: 水の中に入る、物の下や中に入り込む; ポイント: 海に潜る、布団に潜る; 例文: 海女さんは酸素ボンベなしで深い海まで潜ることができる."
埋まる,"うまる「MAI」 - Bị lấp đầy, bị chôn vùi, kín (chỗ); 意味: 穴などがふさがる、物でいっぱいになる; ポイント: 予定が埋まる、雪で道が埋まる; 例文: 土日の予約はすでに全て埋まっております."
至る,"いたる「CHÍ」 - Đến mức, dẫn đến, đi đến; 意味: ある目的地に着く、ある状態になる; ポイント: 結論に至る、現在に至る; 例文: 数ヶ月にわたる交渉の結果、ようやく合意に至った."
挟む,"はさむ「GIÁP」 - Kẹp vào, chèn vào, can thiệp; 意味: 間に何かを入れる; ポイント: パンにハムを挟む、口を挟む（ngắt lời）; 例文: 栞（しおり）を本に挟んでおいた."
省く,"はぶく「TỈNH」 - Lược bỏ, tiết kiệm, loại bỏ; 意味: 無駄なものをなくす、手間を減らす; ポイント: 手間を省く、説明を省く; 例文: 時間がないので、細かい説明は省かせていただきます."
傾く,"かたむく「KHUYNH」 - Nghiêng về, ngả về, hướng về; 意味: 斜めになる、傾向が強くなる、日が沈みかける; ポイント: 日が傾く、心が傾く、経営が傾く; 例文: 夕方になり、太陽が西に傾いてきた."
添える,"そえる「THIÊM」 - Thêm vào, kèm theo, tô điểm; 意味: 本来のものに付け加える; ポイント: 料理に花を添える、手紙に写真を添える; 例文: 贈り物に短いメッセージカードを添えて送った."
