重苦しい,"おもくるしい「TRỌNG KHỔ」 - Nặng nề, ngột ngạt; 意味: 空気が重く、圧迫感があること; ポイント: 重苦しい雰囲気、重苦しい沈黙; 例文: 会議室には、失敗を報告した後の重苦しい空気が流れていた。"
ずうずうしい,"- Trơ trẽn, vô liêm sỉ; 意味: 恥知らずで、勝手な振る舞いをする; ポイント: ずうずうしい態度、ずうずうしいお願い; 例文: 何度も断っているのにまた借りに来るなんて、ずうずうしい人だ。"
厚かましい,"あつかましい「HẬU」 - Mặt dày, trơ trẽn; 意味: 慎み（つつしみ）がなく、図々しい; ポイント: 厚かましいお願いですが、お礼を言う; 例文: お忙しいところ厚かましいお願いで恐縮ですが、お力添えいただけますか。"
険しい,"けわしい「HIỂM」 - Hiểm trở, khắt khe, gay gắt; 意味: 傾斜が急である、状況が厳しい、表情が怖い; ポイント: 険しい山道、険しい表情、前途多難で険しい道のり; 例文: 頂上までの道は険しく、初心者にはかなりきつい登山だった。"
緩やか,"ゆるやか「HOÃN」 - Chậm rãi, dịu dàng, lỏng lẻo; 意味: 傾斜がなだらか、速度が遅い、規則が厳しくない; ポイント: 緩やかな坂、緩やかなカーブ、規制を緩やかにする; 例文: この川は流れが緩やかなので、ボート遊びに最適だ。"
分厚い,"ぶあつい「PHÂN HẬU」 - Dày, dày cộp; 意味: 厚みがかなりあること; ポイント: 分厚い本、分厚いステーキ; 例文: 辞書のように分厚い本を、彼はたった一日で読み終えてしまった。"
弱々しい,"よわよわしい「NHƯỢC」 - Yếu ớt, mảnh khảnh; 意味: 見るからに弱そうな様子; ポイント: 弱々しい声、弱々しい体つき; 例文: 病気上がりで、彼は以前よりもずっと弱々しく見えた。"
情けない,"なさけない「TÌNH」 - Đáng xấu hổ, thảm hại, vô tâm; 意味: 期待外れで嘆かわしい、情（なさけ）がない; ポイント: 情けない結果、情けない負け方; 例文: 簡単な計算ミスで満点を逃すなんて、自分でも情けない。"
等しい,"ひとしい「ĐẲNG」 - Tương đương, bằng nhau, giống như; 意味: 違いがない、同じである; ポイント: 価値が等しい、犯罪に等しい行為; 例文: 彼の発言は、公衆の面前で嘘をついたのも等しい。"
羨ましい,"うらやましい「TIỆN」 - Ghen tị, thèm muốn; 意味: 他人の恵まれた状態を見て、自分もそうなりたいと思う; ポイント: 才能が羨ましい、都会の生活が羨ましい; 例文: 宝くじに当たったなんて、本当に羨ましい話だ。"
くだらない,"「HẠ」 - Vô vị, tầm thường, không đáng giá; 意味: 価値がない、つまらない; ポイント: くだらない冗談、くだらない争い; 例文: そんなくだらないことで喧嘩をするのは、時間の無駄だよ。"
すまない,"「TẾ」 - Xin lỗi, hối lỗi (cách nói thân mật/nam giới); 意味: 申し訳ない、済まない; ポイント: ≒申し訳ない; 例文: 連絡が遅くなってしまって、本当にすまないと思っている。"
騒がしい,"さわがしい「TAO」 - Ồn ào, xôn xao, bất ổn; 意味: 音がうるさい、世の中が落ち着かない; ポイント: 教室が騒がしい、世間を騒がす事件; 例文: 選挙が近いためか、街の雰囲気がどこか騒がしく感じられる。"
みっともない,"- Đáng xấu hổ, khó coi, không ra thể thống gì; 意味: 見栄えが悪い、恥ずかしい; ポイント: みっともない格好、みっともない負け方; 例文: 大人なんだから、人前でそんなに泣くのはみっともないよ。"
貧しい,"まずしい「BẦN」 - Nghèo nàn, túng quẫn; 意味: お金がない、質や量が不足している; ポイント: 貧しい生活、経験が貧しい; 例文: 彼は貧しい家庭に育ったが、努力して大学を卒業した。"
幼い,"おさない「ẤU」 - Trẻ con, ngây thơ, chưa trưởng thành; 意味: 年齢が若い、考え方が子供っぽい; ポイント: 幼い子供、考えが幼い; 例文: 彼はもう20歳だが、時々驚くほど幼い行動をとることがある。"
またとない,"- Có một không hai, hiếm có; 意味: 二度とないような、非常に珍しい; ポイント: またとないチャンス、またとない機会; 例文: 海外で働くなんてまたとないチャンスだから、ぜひ挑戦すべきだ。"
偉い,"えらい「VĨ」 - Vĩ đại, giỏi giang, (địa vị) cao; 意味: 立派である、地位が高い; ポイント: 偉い人、成績が偉い（方言的な使い方もあるが、通常は立派の意）; 例文: 自分の間違いを素直に認められる人は、本当に偉いと思う。"
詳しい,"くわしい「TƯỜNG」 - Chi tiết, tường tận, am hiểu; 意味: 細かいところまで知っている; ポイント: 詳しい説明、事情に詳しい; 例文: 彼はこの辺りの歴史について、専門家並みに詳しい。"
目覚ましい,"めざましい「MỤC GIÁC」 - Nổi bật, đáng kinh ngạc, rực rỡ; 意味: 目を見張るほど素晴らしい; ポイント: 目覚ましい発展、目覚ましい活躍; 例文: この数年で、スマートフォンの技術は目覚ましい進歩を遂げた。"
